labels,american,ani,anoth,ask,attack,author,becau,befor,black,case,charg,children,citi,come,commun,control,countri,court,crime,day,death,democrat,depart,did,dont,dure,elect,enforc,famili,feder,fight,govern,group,gun,ha,help,hi,high,home,hou,includ,investig,issu,just,kill,know,later,law,life,live,look,make,man,mani,matter,media,member,month,murder,nation,need,offic,offici,old,onli,peopl,person,place,point,polic,polit,presid,public,recent,report,republican,right,say,school,shooter,shot,sinc,state,student,support,thi,think,time,tri,trump,use,victim,violenc,want,way,week,weon,white,work,year
left,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,2,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,3,0,0,2,0,0,0,0,0,0,0,4,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2
left,14,3,0,0,6,1,2,1,0,1,0,0,0,2,1,0,2,0,0,1,0,2,0,6,1,1,2,0,3,1,5,8,0,2,14,0,13,0,3,2,1,0,2,3,0,1,1,2,0,0,1,10,0,4,3,0,0,0,1,10,3,2,0,1,1,4,0,3,2,0,10,5,1,1,0,6,1,0,0,0,1,1,8,0,0,21,0,5,4,3,2,0,1,2,4,0,0,2,4,11
left,0,7,2,2,1,0,12,3,9,0,0,0,4,5,7,0,2,1,0,0,1,0,0,1,6,0,0,0,3,0,2,1,3,1,5,2,5,1,0,0,0,0,2,14,2,3,0,2,1,2,1,2,0,0,1,1,1,0,0,1,5,0,0,0,0,25,0,1,3,1,0,0,0,2,0,0,3,5,1,0,0,1,3,1,10,7,5,2,1,0,1,0,0,3,4,3,0,4,3,2
left,2,1,0,1,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,3,0,1,1,2,0,0,0,1,1,0,1,3,1,0,1,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0,1,1,1,0,0,0,1,0,0,0,1,2,0,0,0,0,0,0,3,1,0,2,3,3,0,0,0,0,0,0,0,0,2,0,1,1,4,1,0,2,0,0,0,0,0,1,1
left,1,0,3,0,4,0,1,0,0,4,0,1,0,0,0,1,0,1,0,1,1,0,0,2,2,1,0,0,0,0,1,0,1,8,4,0,3,0,1,0,5,3,0,1,3,0,0,1,1,1,0,1,0,2,1,0,0,1,0,0,0,0,0,3,0,0,0,1,1,1,1,0,0,0,4,0,1,0,10,4,4,3,3,2,0,1,0,2,0,0,3,5,3,0,0,1,0,0,0,7
left,2,1,0,2,1,2,1,2,0,3,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2,0,3,0,5,4,2,0,0,0,2,1,0,2,1,0,0,0,1,0,1,1,1,1,2,2,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,0,2,2,0,0,1,0,0,0,0,2,0,0,4,1,5,1,0,2,0,0,0,2,1,0,0,4,4
left,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,1,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,2,0,2,0,0,0,0,0,1,2,3,0,0,0,0,2,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,1,0,0,0,3
left,1,0,0,0,1,0,0,0,0,0,0,0,0,5,2,0,0,0,0,2,0,0,1,0,2,2,1,1,0,1,1,2,2,1,3,0,6,0,0,1,0,0,0,1,0,2,1,1,0,3,1,3,0,3,2,0,0,2,0,1,0,1,0,3,2,8,1,1,0,1,3,1,0,2,0,1,0,2,3,0,0,1,17,1,0,1,0,0,4,0,1,0,1,4,0,2,0,0,0,5
left,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,9,1,0,0,1,0,5,0,0,0,2,1,1,1,1,1,1,2,18,9,1,8,2,0,7,2,0,3,2,2,0,1,3,0,0,1,0,0,0,2,0,3,5,0,1,0,2,0,0,3,1,1,0,0,0,2,3,1,1,1,9,1,0,1,0,0,3,0,0,8,7,0,1,0,3,2,0,0,1,1,1,2,3,1,4
left,4,3,4,3,0,1,4,2,5,1,0,5,39,3,7,2,1,0,0,3,4,2,4,2,4,4,1,1,2,1,4,3,4,1,13,0,24,1,5,10,4,4,1,6,2,2,3,4,2,7,2,1,1,3,2,1,2,1,0,4,2,6,8,4,5,10,0,3,4,4,1,3,5,3,1,0,5,0,5,0,4,4,7,1,0,19,0,4,0,0,0,0,0,3,2,1,0,5,4,9
left,1,0,0,2,0,0,0,2,0,1,0,0,0,1,0,0,0,0,0,0,2,0,0,1,3,0,0,3,0,0,1,0,0,0,4,0,1,1,0,2,0,1,0,8,1,3,0,3,0,1,2,1,0,2,1,0,0,0,0,1,1,0,0,0,1,5,3,1,1,0,0,0,0,1,0,3,2,1,1,0,1,2,5,0,1,14,0,2,1,4,0,0,0,5,2,1,0,2,1,2
left,0,1,1,1,0,1,8,4,1,0,0,1,0,3,0,0,0,0,0,4,0,0,1,0,10,1,0,0,2,0,1,2,0,0,10,2,5,1,4,0,4,0,0,12,0,11,2,0,6,3,5,4,0,4,1,1,0,0,0,1,2,1,0,0,8,3,1,9,5,0,1,0,0,6,0,0,0,2,0,0,1,0,2,0,2,12,2,4,3,0,8,0,0,1,3,0,0,0,0,2
left,0,0,0,0,0,0,2,1,0,0,0,0,0,1,0,6,0,0,0,2,0,0,1,1,0,1,2,0,0,2,2,1,21,15,7,1,1,0,0,0,1,0,0,1,2,0,0,0,0,0,0,2,0,1,2,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8,0,1,0,1,0,0,2,3,0,0,5,0,2,0,0,1,1,1,1,1,1,2,0,0,5
left,1,3,2,0,2,0,0,2,1,1,0,0,0,0,0,0,1,1,0,1,5,2,0,1,0,3,2,0,0,1,1,2,0,1,8,0,2,0,1,1,0,0,1,3,4,1,0,1,1,5,2,2,0,0,4,0,2,1,1,0,0,4,1,1,1,5,0,1,0,3,3,0,1,2,0,8,0,1,0,0,2,1,1,0,1,10,0,4,3,2,0,2,1,0,0,1,0,0,0,2
left,2,1,2,0,0,0,4,0,0,0,0,0,0,0,0,1,4,0,0,0,3,0,0,3,3,0,0,0,0,0,2,0,1,3,2,0,0,2,1,0,1,0,0,0,2,0,0,1,0,0,0,1,0,1,1,1,0,0,2,3,1,0,0,0,1,12,0,0,0,0,0,0,0,0,1,0,1,2,8,2,9,0,1,0,0,1,1,3,1,0,0,0,0,1,1,0,0,0,2,3
left,14,0,1,3,2,1,9,5,3,7,0,0,0,6,0,8,6,126,1,3,0,14,2,2,4,0,16,0,0,3,5,5,20,6,19,4,5,2,0,5,8,0,5,6,1,2,1,9,5,3,1,5,0,2,1,1,4,4,0,2,4,2,0,0,9,13,0,1,6,0,8,3,5,3,0,13,30,1,3,0,0,4,9,0,12,34,2,8,2,4,3,0,0,2,7,3,0,4,9,16
left,2,0,1,0,3,0,1,1,0,0,0,0,1,1,1,3,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,2,0,2,2,1,2,0,2,2,0,0,1,2,2,0,0,1,0,2,0,2,1,1,1,0,1,0,0,0,2,0,0,0,1,5,0,1,0,0,3,2,0,1,2,0,1,0,0,3,0,0,2,1,0,4,1,1,0,1,0,2,0,0,1,1,0,4,1,2
left,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2
left,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,1,5,0,0,0,1,0,1,0,0,1,0,2,10,4,2,0,2,0,14,1,0,2,0,1,0,0,4,0,1,0,0,0,2,1,0,2,0,0,2,1,0,0,0,0,1,0,0,0,0,1,0,3,0,0,3,1,1,0,1,0,0,0,0,0,3,0,1,0,0,2,0,2,0,0,2,3,1,2,1
left,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,2,0,0,0,2,0,2,0,0,0,0,1,0,0,1,1,0,4,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,2,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,1,5,0,0,1,0,0,0,0,2,1,1,5,0,1,1,0,1,0,0,0,0,0,0,0,0,1
left,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,5,0,0,0,0,2,6,0,0,1,0,0,0,0,2,1,0,0,15,10,2,1,5,0,5,0,0,0,1,0,1,2,4,0,3,0,1,0,0,3,0,1,1,0,3,0,1,1,0,3,4,0,1,0,0,2,0,0,1,0,3,0,0,2,0,0,0,0,1,4,4,0,0,0,0,1,0,4,0,0,4,14,0,3,5
left,5,3,0,0,2,1,2,3,1,4,4,4,3,4,0,7,2,7,3,4,2,0,1,3,2,2,1,2,7,2,2,4,5,59,14,8,27,5,5,3,8,9,0,3,3,0,10,11,2,3,1,8,2,2,1,1,6,4,0,11,3,7,6,10,2,4,3,0,5,5,4,5,1,3,4,0,3,1,1,3,2,2,14,0,2,6,1,5,0,1,12,2,1,1,2,0,5,1,2,34
left,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,6,0,1,0,1,0,1,13,0,0,0,0,1,1,0,0,2,2,0,0,0,1,0,1,0,2,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,4,0,0,1,0,2,2,0,0,0,0,0,2,0,2,3,0,0,0,0,0,0,0,0,1,0,0,0,0,4
left,0,1,1,0,5,1,0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2,0,0,1,0,1,7,2,1,4,0,1,0,1,0,0,1,0,0,1,4,1,2,0,0,4,0,3,0,0,0,0,0,0,4,1,0,0,5,1,1,0,10,0,1,2,0,3,0,1,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,1,0,0,0,0,1
left,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,2,0,1,1,0,0,0,0,0,0,0,3,1,2,1,0,1,15,1,0,0,0,0,4,3,1,0,0,0,0,0,5,0,1,0,0,0,1,2,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,1,3,0,2
left,0,5,10,15,37,7,10,18,5,37,1,1,4,15,11,1,0,1,4,22,4,0,2,15,4,3,0,5,20,2,1,1,2,15,26,34,200,11,14,13,16,12,3,28,14,15,22,17,27,15,15,10,3,20,2,17,2,14,6,1,5,5,0,12,11,28,20,8,5,15,4,0,11,8,8,0,11,7,23,29,4,12,9,7,7,61,10,24,16,0,22,13,29,21,23,11,2,12,15,35
left,0,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,7,0,0,0,0,0,2,0,1,0,1,2,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,4,0,0,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,3,0,1,0,0,2,0,5,0,2,2,4,0,0,0
left,1,1,3,0,0,0,2,1,0,0,0,0,0,4,0,4,1,0,0,1,0,2,0,0,0,3,14,0,1,0,1,0,19,9,11,2,6,2,0,0,3,7,3,5,0,1,1,0,0,0,1,3,0,2,1,1,13,1,0,5,1,3,1,0,1,0,0,1,1,0,8,4,5,7,10,4,4,0,1,0,0,2,3,0,3,7,0,4,1,8,1,0,1,0,1,2,0,0,1,5
left,1,6,2,0,7,0,1,3,0,1,0,0,0,3,0,0,0,0,0,3,1,4,0,0,1,1,2,2,0,0,1,0,2,0,11,0,18,1,0,3,3,7,1,6,2,0,2,2,0,0,1,0,1,5,1,3,0,1,1,3,1,0,3,1,3,1,0,2,2,0,10,6,4,1,3,2,2,3,0,2,0,2,1,0,3,15,0,2,3,31,1,1,3,1,3,10,0,2,0,2
left,0,3,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,2,0,2,0,0,0,0,2,0,0,0,0,0,0,0,3,0,4,0,0,2,2,0,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,1,0,2,0,1,0,1,0,3,0,0,1,0,4,3,1,0,0,1,1,0,1,0,0,1,0,0,2,4,0,3,0,0,0,0,0,1,2,1,0,3,0,4
left,2,0,4,13,4,0,16,13,15,12,8,4,5,3,11,1,2,4,21,4,5,3,2,11,9,2,15,0,2,1,4,1,9,1,10,9,10,0,2,2,0,0,1,5,6,3,6,8,4,4,10,7,3,5,4,9,2,5,4,6,8,30,3,4,2,32,0,3,1,14,7,0,10,4,9,3,6,7,2,2,3,4,5,4,8,17,3,14,4,1,5,12,4,12,6,1,0,3,8,18
left,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,6,0,0,0,0,0,6,0,0,0,0,3,1,0,4,1,0,2,12,4,5,4,0,0,5,1,0,2,1,0,1,0,6,0,0,0,2,0,0,1,0,1,1,1,0,0,0,0,1,0,3,0,1,0,0,5,0,3,0,1,3,0,0,7,0,0,5,0,0,0,2,0,2,1,0,0,0,7,2,0,0,3,0,0,9
left,5,2,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,0,0,0,4,1,0,1,1,0,0,0,0,1,1,1,0,27,6,0,4,0,0,1,5,0,2,1,0,0,1,1,1,0,0,1,0,2,1,1,0,0,0,4,5,0,0,0,1,0,0,0,0,0,1,2,2,1,3,2,3,1,1,0,0,0,1,0,1,4,1,1,0,0,1,0,19,4,0,1,0,1,2,9
left,14,3,1,7,7,1,2,2,7,1,0,2,2,4,1,0,6,1,1,2,0,0,2,2,8,3,0,0,4,2,2,2,7,0,5,10,6,9,5,1,12,1,3,3,0,2,0,0,2,3,3,2,2,6,1,0,0,5,0,3,6,0,1,3,1,9,0,3,2,1,5,3,2,6,7,1,1,0,44,0,2,2,14,57,3,7,2,4,2,1,3,0,2,10,6,2,0,8,9,8
left,0,0,4,1,3,0,0,4,0,0,0,0,0,2,0,0,0,0,0,1,0,0,1,3,0,1,0,0,1,0,3,0,3,4,1,0,21,0,1,2,0,1,0,0,1,1,1,1,0,0,1,0,1,0,1,0,1,2,5,0,0,8,0,2,0,3,1,0,0,18,0,0,1,1,5,0,0,1,0,0,0,0,1,0,0,3,1,2,4,0,0,0,0,0,1,0,0,0,0,3
left,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,5,1,0,0,7,0,1,0,1,0,2,1,0,0,3,0,1,6,0,0,0,0,1,0,0,2,0,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,1,2,1,2,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,4,1,0,3,2,0,0,1,1,2,0,2,1
left,0,0,1,0,1,1,0,1,0,0,1,1,1,1,1,2,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,22,3,0,3,2,1,1,4,0,0,1,0,0,0,2,0,0,0,2,0,1,1,0,0,0,0,2,1,1,1,0,0,0,0,1,2,2,0,0,0,1,2,2,1,0,2,0,0,0,7,0,2,4,1,0,0,0,1,0,2,0,0,1,2,0,1,1
left,4,2,5,4,0,0,13,9,9,11,6,2,14,4,4,3,2,3,1,15,6,0,11,11,8,6,1,5,14,3,4,0,0,11,12,3,117,5,6,0,8,5,4,15,6,5,7,9,9,6,4,8,12,9,0,3,3,3,8,5,2,36,0,5,8,5,6,6,5,38,2,1,4,2,4,0,4,7,5,0,8,1,9,1,3,8,1,19,3,1,10,0,0,8,7,9,5,8,10,30
left,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,1,4,0,0,0,1,0,0,0,1,1,2,0,0,0,0,1,1,3,0,1,0,0,0,0,0,4,0,0,1,1,0,2,0,1,3,0,0,0,0,4,0,2,2,0,1,0,2,1,2,0,3,0,0,0,0,1,1,0,8,7,2,2,0,0,1,0,0,3,2,0,0,0,0,1
left,0,0,0,0,2,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,3,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,3,0,0,1,0,0,2,1,0,0,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,1,0,0,0,0,0,0
left,0,1,1,1,1,0,0,1,1,0,0,0,0,1,1,1,5,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,3,0,2,0,0,1,1,0,0,3,0,1,0,0,0,2,0,4,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,3,0,1,1,1,4,0,0,2,0,0,1,0,0,4,0,0,0,3,2,0,0,0,0,1,0,11,0,3
left,0,1,1,0,2,2,10,0,0,0,0,0,0,2,0,0,3,0,0,5,0,1,0,2,3,1,0,0,1,0,2,12,4,0,10,0,2,0,0,1,0,0,3,1,2,3,0,0,0,2,1,2,0,3,1,6,0,2,0,1,1,0,0,0,2,15,2,0,1,0,8,2,3,2,0,0,2,1,0,0,1,3,3,6,1,22,13,5,2,6,0,0,0,2,0,2,0,1,0,3
left,0,4,2,3,0,2,3,0,0,13,2,1,0,3,2,0,2,0,0,0,0,0,0,5,2,2,1,0,5,1,1,0,0,9,7,4,4,3,2,0,4,0,3,2,0,3,0,4,2,1,2,3,0,4,1,0,1,1,0,0,1,4,2,7,0,1,0,2,2,3,0,0,1,3,2,0,0,1,42,1,1,3,3,12,0,9,1,1,1,0,5,0,5,1,0,1,3,0,11,12
left,0,4,4,1,9,0,2,3,0,1,8,0,0,1,0,0,1,1,1,5,0,2,1,10,0,1,14,0,0,0,6,0,14,0,21,4,17,0,3,0,8,4,0,2,2,0,3,4,0,0,1,0,0,2,2,0,2,1,0,0,1,2,0,1,1,2,0,0,2,1,1,3,2,0,4,1,5,5,0,0,0,2,0,0,2,10,0,0,2,38,3,0,3,0,0,1,1,0,4,4
left,3,1,1,0,0,0,1,2,9,1,0,11,5,2,0,0,5,1,0,2,0,0,0,1,0,1,1,0,2,0,4,0,1,2,1,0,4,4,0,0,0,0,0,2,1,4,3,1,0,8,1,0,0,3,4,0,0,2,0,8,0,1,3,3,0,11,0,0,3,4,1,3,3,0,2,1,12,2,6,0,1,1,3,10,7,10,0,2,0,1,0,0,2,3,0,2,0,4,1,9
left,2,0,1,0,9,0,1,6,0,6,0,2,0,1,3,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,0,0,9,2,2,2,1,0,0,1,2,0,3,1,1,1,2,0,0,0,0,0,7,1,2,0,0,2,4,1,0,0,2,1,6,1,0,2,0,4,0,2,0,1,0,1,0,7,9,0,1,1,0,0,11,1,4,0,0,2,1,7,1,2,2,0,0,3,4
left,1,0,0,0,0,0,0,2,0,1,0,0,0,0,0,8,1,0,0,0,0,3,0,0,0,0,11,0,0,1,3,0,8,10,14,2,1,0,1,2,1,0,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,0,1,0,0,2,1,0,0,0,0,6,1,1,0,1,4,2,1,0,1,0,4,11,0,3,3,0,1,0,2,0,0,1,1,1,1,0,0,0,10
left,8,2,1,3,0,0,0,1,0,1,0,0,4,0,0,0,1,0,1,4,0,0,0,0,2,2,1,0,0,1,6,0,2,1,10,2,1,2,1,0,0,0,0,3,0,2,0,4,2,5,4,3,0,5,0,0,2,0,0,0,0,0,0,2,1,6,0,0,4,0,3,2,5,1,1,0,3,1,1,0,0,6,3,0,2,16,0,0,1,0,1,0,1,2,2,0,0,0,15,4
left,0,0,0,1,1,0,2,1,0,0,0,5,0,1,0,0,0,0,0,4,0,1,1,2,0,0,0,8,0,0,1,1,0,3,2,1,3,0,0,0,1,1,0,1,1,0,0,8,0,2,0,0,0,0,1,0,0,0,0,1,0,5,1,0,1,0,0,0,0,5,1,0,1,0,2,0,0,3,9,7,1,1,0,0,0,4,0,0,2,0,1,0,0,1,1,1,1,0,1,0
left,4,8,3,15,1,3,7,3,1,6,0,0,1,4,1,6,7,1,2,11,1,0,5,8,7,1,0,0,0,1,1,15,7,0,27,7,51,0,1,1,12,2,4,6,1,8,3,0,1,7,12,4,1,7,1,36,4,4,1,1,6,1,5,2,9,12,3,0,2,0,5,4,2,6,9,0,9,6,0,0,3,5,13,0,6,23,4,14,1,1,9,0,0,10,1,0,0,2,11,13
left,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
left,2,0,2,6,0,0,1,3,15,21,3,0,5,3,4,1,0,5,3,1,7,1,6,3,0,5,5,2,3,1,2,0,2,2,16,4,24,4,9,0,0,7,1,8,3,1,2,7,0,2,1,11,2,3,2,0,1,3,0,3,3,26,4,2,3,9,3,2,0,20,6,4,3,1,0,6,7,2,1,0,1,3,19,1,0,15,2,5,1,4,0,0,2,0,7,0,0,1,1,6
left,1,0,0,0,3,0,1,4,0,0,0,0,0,0,0,0,0,0,0,1,0,6,0,0,1,1,2,0,0,0,2,0,0,0,5,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,2,0,0,0,1,2,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,1,0,2,1,0,1,1,0,0,0,1,0,1,0,0,0,0,1
left,12,9,18,44,2,0,9,5,14,7,5,1,1,36,5,8,11,4,2,16,0,0,2,5,34,6,5,6,6,8,5,18,27,5,30,9,125,7,6,2,2,2,0,35,10,30,8,19,5,10,30,28,30,10,8,1,23,1,0,11,14,29,2,8,11,36,3,2,25,10,4,4,1,1,5,0,24,18,5,0,9,4,27,0,6,46,12,30,15,3,17,1,1,30,20,1,12,11,8,14
left,1,0,0,6,1,0,0,3,0,0,0,0,0,0,0,7,0,0,0,1,2,0,0,7,1,0,0,0,2,4,2,3,2,41,6,1,3,0,3,1,1,0,0,3,1,0,0,2,1,2,2,1,0,2,1,0,2,0,0,3,3,0,0,0,4,4,1,0,0,0,0,1,2,0,1,1,2,5,0,0,1,0,2,0,2,16,1,3,1,1,4,0,18,6,2,0,2,0,3,2
left,0,1,0,0,1,0,0,0,0,0,2,0,0,1,0,0,0,1,1,0,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,1,0,0,1,3,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
left,0,2,0,0,0,0,1,1,32,0,0,0,2,6,8,2,8,0,1,1,0,1,0,0,1,4,2,3,0,0,1,0,8,0,9,0,5,0,0,0,0,0,4,3,0,0,0,3,0,2,1,2,0,2,1,0,1,1,0,1,0,2,1,0,0,3,0,2,1,4,0,3,0,5,3,0,3,1,1,0,0,1,8,0,1,2,3,1,0,13,2,0,1,0,2,1,0,0,0,3
left,4,1,1,0,0,1,0,0,1,0,0,2,1,1,2,0,0,0,1,1,0,0,0,1,0,2,0,0,2,1,2,0,1,0,2,7,6,1,0,0,1,0,0,3,1,0,0,0,3,1,0,1,2,0,1,0,1,1,0,0,0,0,0,2,0,3,0,1,0,2,1,0,0,0,0,0,0,0,2,0,2,1,0,1,0,5,0,2,1,0,0,2,1,0,2,2,0,0,0,3
left,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,2,0,0,0,2,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0
left,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,2,0,1,1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,1,2,0,0,1,0,0,1,0,0,7,0,0,1
left,3,0,0,0,0,0,1,1,0,2,1,2,1,0,1,1,0,0,0,2,10,0,0,0,1,0,0,0,2,1,1,0,0,18,2,1,6,0,5,0,5,1,1,3,4,1,0,2,2,1,0,1,0,1,1,1,0,4,1,3,1,0,0,10,1,0,0,0,1,0,0,0,1,1,4,0,0,0,0,0,6,1,3,0,1,1,0,0,0,0,3,4,2,0,0,4,2,0,0,14
left,2,3,0,0,3,1,0,0,0,0,1,1,0,3,7,0,0,0,0,3,3,0,0,3,1,0,0,1,0,0,2,0,3,1,17,2,2,0,3,0,4,1,5,1,0,0,2,2,1,0,1,6,0,4,2,7,1,1,0,0,1,0,1,0,0,6,3,1,2,1,4,0,3,2,1,0,1,5,1,0,0,2,2,0,1,12,0,3,0,0,4,0,2,1,1,2,1,1,1,0
left,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,0,1,0,0,0,1,2,0,0,1,0,1,0,1,4,8,0,3,0,0,0,7,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,1,2,0,0,0,0,4,0,0,0,0,0,4,1,2,0,1,0,1,1,0,0,0,2,0,1,1,0,1,2,8,0,0,0,0,0,0,0,0,1,0
left,1,1,0,1,0,0,0,0,0,0,1,1,3,0,0,5,0,1,3,0,0,0,3,0,2,0,1,7,1,1,1,1,8,21,5,4,6,0,1,1,2,0,2,2,4,1,1,7,4,0,0,0,2,5,2,0,7,0,0,5,1,11,0,0,1,1,0,0,0,23,1,2,3,2,0,0,1,1,0,0,0,0,2,0,3,2,3,0,0,0,1,1,0,1,1,0,2,0,1,5
left,4,3,7,7,0,1,8,7,8,18,4,0,0,13,2,0,1,16,11,4,2,0,1,5,4,4,0,0,6,3,9,3,1,4,9,1,57,3,6,9,5,1,2,8,10,4,8,9,23,6,8,1,12,1,0,0,2,2,13,3,1,6,0,14,2,8,1,1,0,4,1,1,0,1,0,0,5,4,10,0,2,1,15,2,0,7,4,12,8,0,3,0,2,8,4,1,0,4,5,24
left,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,5,0,0,0,0,3,0,4,1,2,2,24,4,3,2,0,0,2,3,0,0,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,3,1,3,0,0,1,1,2,0,0,5,0,1,0,1,2,0,1,0,0,1,0,1,0,0,1,1,0,0,1,0,2,0,2,0,0,0,2,2,1,0
left,9,1,0,0,1,0,2,0,0,1,0,0,0,2,0,0,0,0,0,4,0,1,0,1,1,1,2,0,0,0,2,0,2,1,5,1,0,2,0,0,4,1,3,2,0,1,1,0,0,0,1,1,0,0,2,5,0,2,0,2,1,0,1,0,1,0,0,2,4,0,2,3,3,0,2,0,3,0,0,0,0,2,0,0,0,5,0,4,1,5,2,0,0,1,0,0,1,0,2,6
left,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,2,0,0,3,1,0,0,0,2,0,1,0,0,0,0,0,2,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0,8,3,0,0,0,0,1,2,0,0,0,0,0,0,2,0,0,1,0,0,0,0,5,1,1
